code|text
260356003|Moderately resistant
260394003|Normal limits
260396001|Numerous
260398000|Overaction (+)
255587001|Peak
260399008|Raised
255358001|Rapid
263865001|Scanty
263866000|Scanty growth
260401002|Semi-formed
260402009|Short duration
255361000|Slow
263926003|Very slow
257390007|Static
260404005|Strong
260405006|Trace
255588006|Trough
260406007|Underaction (-)
263920009|Unrecordable
260358002|Very
260359005|Very heavy
260361001|Very light
260409000|Well defined
300841009|Poorly defined
1156316003|Cannot be determined
371926006|Highly significant
385440003|Lowered
371929004|Minimally significant
371927002|Moderately significant
371925005|Most significant
721271000124105|Non-interpretable minimum inhibitory concentration
371928007|Not significant
1292978005|Watery
1290192005|Nonsusceptible
1306540001|European Committee on Antimicrobial Susceptibility Testing category 2019
1306583007|I (Susceptible, increased exposure) EUCAST (European Committee on Antimicrobial Susceptibility Testing) category 2019
1306581009|R (Resistant) EUCAST (European Committee on Antimicrobial Susceptibility Testing) category 2019
1306577009|S (Susceptible, standard dosing regimen) EUCAST (European Committee on Antimicrobial Susceptibility Testing) category 2019
386135008|Significance undetermined
386134007|Significant
419984006|Inconclusive
276800000|Normality findings
263654008|Abnormal
448791000124103|Below normal
43261007|Abnormal presence of
1340204007|Slightly abnormal
17621005|Normal
449501000124109|Within defined limits
40885006|Variant
264909001|Post-receptor abnormality
264914002|Receptor abnormality
264916000|Receptor defective
371932001|Borderline normal
371934000|Normality undetermined
394845008|Potentially abnormal
260411009|Presence findings
720735008|Presumptive positive
735269004|Repeatedly reactive
10828004|Positive
260408008|Weakly positive
1290623009|Strong positive
1303844008|Moderately positive
1303846005|Highly positive
1303845009|Very highly positive
46651001|Isolated
52101004|Present
441517005|Present two plus out of three plus
441521003|Present three plus out of three plus
441614007|Present one plus out of three plus
260347006|+
260348001|++
260349009|+++
260350009|++++
1345200000|Present one plus out of two plus
1345201001|Present two plus out of two plus
83185005|Sensitive
260373001|Detected
260412002|Anaerobes detected
462371000124108|Detected in pooled specimen
264840007|Hyperplasia present
260351008|Just noticeable
264866005|Neoplasm present
264872005|Nodules present
263650004|Presence of calculi
263651000|Presence of delta phalanx
260976002|Presence of infection
260417008|Strains different
260418003|Strains similar
260410005|Vital
897500001|Indeterminate in pooled specimen
472641000124100|Immunodiffusion tube precipitin and immunodiffusion complement fixation bands present
621091000124109|M band present
621061000124101|IDTP (Immunodiffusion tube precipitin) band present
621071000124108|IDCF (immunodiffusion-complement fixation) band present
621101000124103|H band present
621111000124100|H and M precipitin band present
1339054002|Highly reduced sensitivity
1339053008|Reduced sensitivity
373066001|Yes
281299008|Therapeutic range comments
281303003|Above therapeutic range
281306006|Below therapeutic range
281304009|Within therapeutic range
876785008|Unobtainable
288530001|Proof findings
277025001|Proven
277026000|Unproven
288531002|Finding status values
255544004|Certainties
452161000124108|Improbable
452201000124102|Probable
452191000124100|Highly probable
452181000124103|Moderately probable
452171000124101|Slightly probable
106230009|Qualifier for certainty of diagnosis
60022001|Possible diagnosis
64957009|Uncertain
385434005|Improbable diagnosis
2931005|Probable diagnosis
385433004|Consistent with
255545003|Definite
288533004|Change values
260388006|No status change
263703002|Changed status
442387004|Increased relative to previous
442474009|Decreased relative to previous
231877006|Worse
385630006|Maintained
409051000|Stabilized
263922001|Unstable status
385634002|Change patterns
58158008|Stable
230993007|Worsening
385633008|Improving
390772001|Deterioration of status
444861000124106|Slightly worse
445111000124102|Much worse
390771008|Improvement of status
409052007|Stabilization of status
1156075003|Broken
134408007|Cycle of change stage
1156179006|Termination stage
134413006|Contemplation stage
134411008|Action stage
134410009|Maintenance stage
134414000|Precontemplation stage
134412001|Preparation stage
1222584008|American Joint Committee on Cancer allowable value
1222587001|American Joint Committee on Cancer clinical M category allowable value
1356738001|pM1c2 (AJCC)
1356743008|rpM1c2 (AJCC)
1229915008|cM1d(1) (AJCC)
1354881005|cM1c1 (AJCC)
1229911004|cM1c(0) (AJCC)
1229909008|cM1b(1) (AJCC)
1229910003|cM1c (AJCC)
1229902004|cM0(i+) (AJCC)
1229914007|cM1d(0) (AJCC)
1229912006|cM1c(1) (AJCC)
1229904003|cM1a (AJCC)
1356739009|rcM1c1 (AJCC)
1356737006|pM1c1 (AJCC)
1229908000|cM1b(0) (AJCC)
1229907005|cM1b (AJCC)
1229913001|cM1d (AJCC)
1354882003|cM1c2 (AJCC)
1356740006|rcM1c2 (AJCC)
1356742003|rpM1c1 (AJCC)
1229903009|cM1 (AJCC)
1229901006|cM0 (AJCC)
1229905002|cM1a(0) (AJCC)
1229906001|cM1a(1) (AJCC)
1222599008|American Joint Committee on Cancer pathological grade allowable value
1228851006|G3 (AJCC)
1228854003|HG (AJCC)
1228852004|G4 (AJCC)
1228848004|G1 (AJCC)
1259951003|G5 (AJCC)
1228845001|GX (AJCC)
1228847009|GB (AJCC)
1228850007|G2 (AJCC)
1228853009|LG (AJCC)
1222594003|American Joint Committee on Cancer yp stage group allowable value
1222830001|III:19 (AJCC)
1222841004|IVB (AJCC)
1222807007|IIIC1 (AJCC)
1222818007|III:7 (AJCC)
1222750006|I:11 (AJCC)
1222728005|IB (AJCC)
1222862003|IV:18 (AJCC)
1222740005|I:3 (AJCC)
1222844007|IV:1 (AJCC)
1222781002|II:8 (AJCC)
1222760002|I:21 (AJCC)
1222789000|II:15 (AJCC)
1222838008|IVA (AJCC)
1222742002|I:5 (AJCC)
1222788008|II:14 (AJCC)
1222605001|0 (AJCC)
1222803006|IIIA1 (AJCC)
1222799005|II:24 (AJCC)
1356744002|Occult carcinoma (AJCC)
1222829006|III:18 (AJCC)
1222805004|IIIB (AJCC)
1222763000|I:24 (AJCC)
1222817002|III:6 (AJCC)
1222810000|III:0 (AJCC)
1222747008|I:8 (AJCC)
1222792001|II:18 (AJCC)
1222782009|II:9 (AJCC)
1222755001|I:16 (AJCC)
1222846009|IV:3 (AJCC)
1222811001|IIID (AJCC)
1222845008|IV:2 (AJCC)
1222746004|I:7 (AJCC)
1222867009|IV:22 (AJCC)
1222764006|I:25 (AJCC)
1222827008|III:16 (AJCC)
1222753008|I:14 (AJCC)
1222754002|I:15 (AJCC)
1222776006|II:3 (AJCC)
1222751005|I:12 (AJCC)
1222828003|III:17 (AJCC)
1222758004|I:19 (AJCC)
1222793006|II:19 (AJCC)
1222855007|IV:11 (AJCC)
1222843001|IV:0 (AJCC)
1222820005|III:9 (AJCC)
1222812008|III:1 (AJCC)
1222790009|II:16 (AJCC)
1222813003|III:2 (AJCC)
1222768009|IIA2 (AJCC)
1222856008|IV:12 (AJCC)
1222741009|I:4 (AJCC)
1222850002|IV:7 (AJCC)
1222775005|II:2 (AJCC)
1222777002|II:4 (AJCC)
1222848005|IV:5 (AJCC)
1222738000|I:2 (AJCC)
1222785006|II:12 (AJCC)
1222796003|II:21 (AJCC)
1222821009|III:10 (AJCC)
1222832009|III:21 (AJCC)
1222748003|I:9 (AJCC)
1222725008|IA1 (AJCC)
1222854006|IV:10 (AJCC)
1222759007|I:20 (AJCC)
1222865001|IV:20 (AJCC)
1222801008|III (AJCC)
1222857004|IV:13 (AJCC)
1222722006|0is (AJCC)
1222730007|IB2 (AJCC)
1222864002|IV:19 (AJCC)
1222784005|II:11 (AJCC)
1222761003|I:22 (AJCC)
1222774009|II:1 (AJCC)
1222831002|III:20 (AJCC)
1222721004|0a (AJCC)
1222778007|II:5 (AJCC)
1222823007|III:12 (AJCC)
1222800009|II:25 (AJCC)
1222729002|IB1 (AJCC)
1222826004|III:15 (AJCC)
1222786007|II:13 (AJCC)
1222837003|IV (AJCC)
1222802001|IIIA (AJCC)
1222765007|II (AJCC)
1336999008|IB3 (AJCC)
1222797007|II:22 (AJCC)
1222770000|IIC (AJCC)
1222833004|III:22 (AJCC)
1222724007|IA (AJCC)
1222842006|IVC (AJCC)
1222726009|IA2 (AJCC)
1222737005|I:1 (AJCC)
1222733009|IS (AJCC)
1222734003|I:0 (AJCC)
1222780001|II:7 (AJCC)
1222822002|III:11 (AJCC)
1222861005|IV:17 (AJCC)
1222849002|IV:6 (AJCC)
1222860006|IV:16 (AJCC)
1222836007|III:25 (AJCC)
1222743007|I:6 (AJCC)
1222727000|IA3 (AJCC)
1222852005|IV:9 (AJCC)
1222851003|IV:8 (AJCC)
1222769001|IIB (AJCC)
1222783004|II:10 (AJCC)
1222819004|III:8 (AJCC)
1222794000|II:20 (AJCC)
1222847000|IV:4 (AJCC)
1222756000|I:17 (AJCC)
1222835006|III:24 (AJCC)
1222834005|III:23 (AJCC)
1222723001|I (AJCC)
1222791008|II:17 (AJCC)
1222798002|II:23 (AJCC)
1222869007|IV:24 (AJCC)
1222859001|IV:15 (AJCC)
1222749006|I:10 (AJCC)
1222773003|II:0 (AJCC)
1222806003|IIIC (AJCC)
1222866000|IV:21 (AJCC)
1222816006|III:5 (AJCC)
1222762005|I:23 (AJCC)
1222809005|IIIC2 (AJCC)
1222767004|IIA1 (AJCC)
1222824001|III:13 (AJCC)
1222858009|IV:14 (AJCC)
1222766008|IIA (AJCC)
1222779004|II:6 (AJCC)
1222757009|I:18 (AJCC)
1222815005|III:4 (AJCC)
1222752003|I:13 (AJCC)
1222868004|IV:23 (AJCC)
1222804000|IIIA2 (AJCC)
1222731006|IC (AJCC)
1222870008|IV:25 (AJCC)
1222814009|III:3 (AJCC)
1222825000|III:14 (AJCC)
1222590007|American Joint Committee on Cancer pathological N category allowable value
1229953003|pN1a(sn) (AJCC)
1229965004|pN3c (AJCC)
1229960009|pN2b (AJCC)
1229954009|pN1a (AJCC)
1229956006|pN1c (AJCC)
1229963006|pN3a (AJCC)
1229957002|pN2 (AJCC)
1229945006|pNX (AJCC)
1229958007|pN2mi (AJCC)
1229951001|pN1 (AJCC)
1229949000|pN0(i+) (AJCC)
1229952008|pN1mi (AJCC)
1229959004|pN2a (AJCC)
1229950000|pN0(mol+) (AJCC)
1229961008|pN2c (AJCC)
1229964000|pN3b (AJCC)
1229955005|pN1b (AJCC)
1229948008|pN0a (AJCC)
1229962001|pN3 (AJCC)
1229947003|pN0 (AJCC)
1222591006|American Joint Committee on Cancer pathological M category allowable value
1229918005|pM1a(0) (AJCC)
1229919002|pM1a(1) (AJCC)
1229922000|pM1b(1) (AJCC)
1229924004|pM1c(0) (AJCC)
1229917000|pM1a (AJCC)
1229928001|pM1d(1) (AJCC)
1229921007|pM1b(0) (AJCC)
1229927006|pM1d(0) (AJCC)
1229920008|pM1b (AJCC)
1229926002|pM1d (AJCC)
1229925003|pM1c(1) (AJCC)
1229916009|pM1 (AJCC)
1229923005|pM1c (AJCC)
1222585009|American Joint Committee on Cancer clinical T category allowable value
1228882005|cT0 (AJCC)
1228896004|cT1b1 (AJCC)
1228946001|cT4b (AJCC)
1228934000|cT2b (AJCC)
1228884006|cTis (AJCC)
1228931008|cT2a (AJCC)
1228942004|cT3d (AJCC)
1228928007|cT1d (AJCC)
1285094009|cT1b3 (AJCC)
1228902009|cT1c3 (AJCC)
1228901002|cT1c2 (AJCC)
1228885007|cTis(DCIS) (AJCC)
1228929004|cT2 (AJCC)
1228949008|cT4e (AJCC)
1228948000|cT4d (AJCC)
1228887004|cTis(LAMN) (AJCC)
1228891009|cT1mi (AJCC)
1228892002|cT1a (AJCC)
1228947005|cT4c (AJCC)
1228940007|cT3b (AJCC)
1228889001|cT1 (AJCC)
1222604002|cTX (AJCC)
1228933006|cT2a2 (AJCC)
1228898003|cT1b2 (AJCC)
1228938002|cT3 (AJCC)
1228937007|cT2d (AJCC)
1228936003|cT2c (AJCC)
1228945002|cT4a (AJCC)
1228944003|cT4 (AJCC)
1228899006|cT1c (AJCC)
1228943009|cT3e (AJCC)
1228893007|cT1a1 (AJCC)
1228894001|cT1a2 (AJCC)
1228883000|cTa (AJCC)
1228900001|cT1c1 (AJCC)
1228895000|cT1b (AJCC)
1228932001|cT2a1 (AJCC)
1228888009|cTis(Paget) (AJCC)
1228941006|cT3c (AJCC)
1228939005|cT3a (AJCC)
1222596001|American Joint Committee on Cancer ypN category allowable value
1229897000|ypN3 (AJCC)
1229894007|ypN2c (AJCC)
1229896009|ypN2b (AJCC)
1229890003|ypN1c (AJCC)
1229886000|ypN2mi (AJCC)
1229898005|ypN3a (AJCC)
1229879008|ypN0a (AJCC)
1229899002|ypN3b (AJCC)
1229889007|ypN1b (AJCC)
1229892006|ypN2 (AJCC)
1229885001|ypN1mi (AJCC)
1229878000|ypN0 (AJCC)
1229881005|ypN0(i+) (AJCC)
1229887009|ypN1a (AJCC)
1229900007|ypN3c (AJCC)
1229888004|ypN1a(sn) (AJCC)
1229880006|ypN0(mol+) (AJCC)
1229893001|ypN2a (AJCC)
1229884002|ypN1 (AJCC)
1229877005|ypNX (AJCC)
1222601005|American Joint Committee on Cancer residual tumor allowable value
1222639002|R1 (AJCC)
1222641001|RX (AJCC)
1222638005|R0 (AJCC)
1222640000|R2 (AJCC)
1222595002|American Joint Committee on Cancer ypT category allowable value
1228915000|ypT2c (AJCC)
1228862006|ypTX (AJCC)
1228873004|ypT1a1 (AJCC)
1228866009|ypTis(DCIS) (AJCC)
1228917008|ypT3 (AJCC)
1228869002|ypT1 (AJCC)
1228919006|ypT3b (AJCC)
1228911009|ypT2a (AJCC)
1228864007|ypTa (AJCC)
1228920000|ypT3c (AJCC)
1228907003|ypT1c2 (AJCC)
1228868005|ypTis(Paget) (AJCC)
1228927002|ypT4e (AJCC)
1228912002|ypT2a1 (AJCC)
1228922008|ypT4 (AJCC)
1228916004|ypT2d (AJCC)
1228904005|ypT1b2 (AJCC)
1228925005|ypT4c (AJCC)
1228872009|ypT1a (AJCC)
1228865008|ypTis (AJCC)
1228918003|ypT3a (AJCC)
1228906007|ypT1c1 (AJCC)
1228914001|ypT2b (AJCC)
1228874005|ypT1a2 (AJCC)
1228910005|ypT2 (AJCC)
1228909000|ypT1d (AJCC)
1285096006|ypT1b3 (AJCC)
1228870001|ypT1mi (AJCC)
1228926006|ypT4d (AJCC)
1228903004|ypT1b1 (AJCC)
1228913007|ypT2a2 (AJCC)
1228921001|ypT3d (AJCC)
1228863001|ypT0 (AJCC)
1228905006|ypT1c (AJCC)
1228924009|ypT4b (AJCC)
1228923003|ypT4a (AJCC)
1228897008|ypT1b (AJCC)
1228908008|ypT1c3 (AJCC)
1228867000|ypTis(LAMN) (AJCC)
1222588006|American Joint Committee on Cancer clinical N category allowable value
1229976000|cN1b (AJCC)
1229984001|cN3 (AJCC)
1229969005|cN0b (AJCC)
1229980005|cN2mi (AJCC)
1229975001|cN1a (AJCC)
1229973008|cN1 (AJCC)
1229981009|cN2a (AJCC)
1229971005|cN0(i+) (AJCC)
1229983007|cN2c (AJCC)
1229987008|cN3c (AJCC)
1229968002|cN0a (AJCC)
1229985000|cN3a (AJCC)
1229974002|cN1mi (AJCC)
1229977009|cN1c (AJCC)
1229982002|cN2b (AJCC)
1229966003|cNX (AJCC)
1229967007|cN0 (AJCC)
1229986004|cN3b (AJCC)
1229978004|cN2 (AJCC)
1222593009|American Joint Committee on Cancer pathological stage group allowable value
1222771001|IIE (AJCC)
1222772008|II bulky (AJCC)
1222732004|IE (AJCC)
1222589003|American Joint Committee on Cancer pathological T category allowable value
1285095005|pT1b3 (AJCC)
1229864001|pT4 (AJCC)
1229849001|pT1c2 (AJCC)
1229861009|pT3b (AJCC)
1228955003|pTis(LAMN) (AJCC)
1229866004|pT4b (AJCC)
1229852009|pT2 (AJCC)
1228951007|pT0 (AJCC)
1228958001|pT1mi (AJCC)
1229867008|pT4c (AJCC)
1229853004|pT2a (AJCC)
1229848009|pT1c1 (AJCC)
1229857003|pT2c (AJCC)
1229865000|pT4a (AJCC)
1229844006|pT1b1 (AJCC)
1229855006|pT2a2 (AJCC)
1229845007|pT1b2 (AJCC)
1229863007|pT3d (AJCC)
1229854005|pT2a1 (AJCC)
1228960004|pT1a1 (AJCC)
1228952000|pTa (AJCC)
1229862002|pT3c (AJCC)
1229858008|pT2d (AJCC)
1228950008|pTX (AJCC)
1229851002|pT1d (AJCC)
1228962007|pT1b (AJCC)
1228956002|pTis(Paget) (AJCC)
1229868003|pT4d (AJCC)
1228957006|pT1 (AJCC)
1229869006|pT4e (AJCC)
1228959009|pT1a (AJCC)
1229856007|pT2b (AJCC)
1228961000|pT1a2 (AJCC)
1228953005|pTis (AJCC)
1229860005|pT3a (AJCC)
1228954004|pTis(DCIS) (AJCC)
1229850001|pT1c3 (AJCC)
1229846008|pT1c (AJCC)
1229859000|pT3 (AJCC)
1222600006|American Joint Committee on Cancer yp grade allowable value
1222598000|American Joint Committee on Cancer clinical grade allowable value
1222592004|American Joint Committee on Cancer clinical stage group allowable value
1222839000|IVA1 (AJCC)
1222840003|IVA2 (AJCC)
1279799007|American Joint Committee on Cancer rcN category allowable value
1279820007|rcN0a (AJCC)
1279808004|rcN2 (AJCC)
1279801005|rcN0 (AJCC)
1279800006|rcNX (AJCC)
1354879008|rcN2mi (AJCC)
1279803008|rcN1 (AJCC)
1279816008|rcN3 (AJCC)
1279807009|rcN1c (AJCC)
1279806000|rcN1b (AJCC)
1279804002|rcN1mi (AJCC)
1279817004|rcN3a (AJCC)
1279819001|rcN3c (AJCC)
1279814006|rcN2b (AJCC)
1279802003|rcN0(i+) (AJCC)
1279815007|rcN2c (AJCC)
1279821006|rcN0b (AJCC)
1279813000|rcN2a (AJCC)
1279805001|rcN1a (AJCC)
1279818009|rcN3b (AJCC)
1281795007|American Joint Committee on Cancer rpM category allowable value
1279940004|rcM1a (AJCC)
1279954007|rpM1 (AJCC)
1279945009|rcM1b(1) (AJCC)
1279937004|rcM0 (AJCC)
1279948006|rcM1c(1) (AJCC)
1279943002|rcM1b (AJCC)
1279938009|rcM0(i+) (AJCC)
1279963009|rpM1c(1) (AJCC)
1279964003|rpM1d (AJCC)
1279947001|rcM1c(0) (AJCC)
1279949003|rcM1d (AJCC)
1279962004|rpM1c(0) (AJCC)
1279942007|rcM1a(1) (AJCC)
1279946005|rcM1c (AJCC)
1279960007|rpM1b(1) (AJCC)
1279939001|rcM1 (AJCC)
1279941000|rcM1a(0) (AJCC)
1279966001|rpM1d(1) (AJCC)
1279957000|rpM1a(1) (AJCC)
1279958005|rpM1b (AJCC)
1279950003|rcM1d(0) (AJCC)
1279965002|rpM1d(0) (AJCC)
1279961006|rpM1c (AJCC)
1279956009|rpM1a(0) (AJCC)
1279955008|rpM1a (AJCC)
1279944008|rcM1b(0) (AJCC)
1279959002|rpM1b(0) (AJCC)
1279951004|rcM1d(1) (AJCC)
1279850004|American Joint Committee on Cancer rpN category allowable value
1279861007|rpN2a (AJCC)
1279859003|rpN1c (AJCC)
1279862000|rpN2b (AJCC)
1279851000|rpNX (AJCC)
1279857001|rpN1a (AJCC)
1279869009|rpN2mi (AJCC)
1279864004|rpN3 (AJCC)
1279856005|rpN1mi (AJCC)
1279868001|rpN0a (AJCC)
1279865003|rpN3a (AJCC)
1279860008|rpN2 (AJCC)
1279863005|rpN2c (AJCC)
1279854008|rpN0(mol+) (AJCC)
1279853002|rpN0(i+) (AJCC)
1279858006|rpN1b (AJCC)
1279867006|rpN3c (AJCC)
1279852007|rpN0 (AJCC)
1279866002|rpN3b (AJCC)
1279855009|rpN1 (AJCC)
1354880006|rpN1a(sn) (AJCC)
1279573003|American Joint Committee on Cancer rcT category allowable value
1279631001|rcT4d (AJCC)
1279629005|rcT4b (AJCC)
1279627007|rcT4 (AJCC)
1279613002|rcT2d (AJCC)
1279585006|rcTis(Paget) (AJCC)
1279581002|rcTis (AJCC)
1279624000|rcT3b (AJCC)
1279576006|rcTX (AJCC)
1279587003|rcT1mi (AJCC)
1279584005|rcTis(LAMN) (AJCC)
1279606002|rcT2a (AJCC)
1279611000|rcT2b (AJCC)
1279599005|rcT1c1 (AJCC)
1279610004|rcT2a2 (AJCC)
1279630000|rcT4c (AJCC)
1279625004|rcT3c (AJCC)
1279579004|rcTa (AJCC)
1279592001|rcT1a2 (AJCC)
1279626003|rcT3d (AJCC)
1279577002|rcT0 (AJCC)
1279586007|rcT1 (AJCC)
1279632008|rcT4e (AJCC)
1279605003|rcT2 (AJCC)
1279628002|rcT4a (AJCC)
1279593006|rcT1b (AJCC)
1279622001|rcT3 (AJCC)
1279594000|rcT1b1 (AJCC)
1279583004|rcTis(DCIS) (AJCC)
1279612007|rcT2c (AJCC)
1279589000|rcT1a (AJCC)
1279598002|rcT1c (AJCC)
1279604004|rcT1d (AJCC)
1279623006|rcT3a (AJCC)
1354876001|rcT3e (AJCC)
1279595004|rcT1b2 (AJCC)
1279609009|rcT2a1 (AJCC)
1279591008|rcT1a1 (AJCC)
1279601007|rcT1c2 (AJCC)
1279603005|rcT1c3 (AJCC)
1354877005|rcT1b3 (AJCC)
1281794006|American Joint Committee on Cancer rcM category allowable value
1269567000|American Joint Committee on Cancer ycT category allowable value
1275590004|ycT2a1 (AJCC)
1269585007|ycT1c2 (AJCC)
1269574005|ycTis(Paget) (AJCC)
1269573004|ycTis(LAMN) (AJCC)
1275605005|ycT4e (AJCC)
1297106004|ycT3e (AJCC)
1269580002|ycT1b (AJCC)
1275589008|ycT2a (AJCC)
1269575006|ycT1 (AJCC)
1275601001|ycT4a (AJCC)
1269586008|ycT1c3 (AJCC)
1275603003|ycT4c (AJCC)
1275604009|ycT4d (AJCC)
1285121007|ycT1b3 (AJCC)
1269577003|ycT1a (AJCC)
1275591000|ycT2a2 (AJCC)
1275597001|ycT3b (AJCC)
1269581003|ycT1b1 (AJCC)
1269570001|ycTa (AJCC)
1275598006|ycT3c (AJCC)
1275602008|ycT4b (AJCC)
1275593002|ycT2c (AJCC)
1275595009|ycT3 (AJCC)
1269588009|ycT2 (AJCC)
1275594008|ycT2d (AJCC)
1269572009|ycTis(DCIS) (AJCC)
1275599003|ycT3d (AJCC)
1269568005|ycTX (AJCC)
1269587004|ycT1d (AJCC)
1275592007|ycT2b (AJCC)
1275596005|ycT3a (AJCC)
1269569002|ycT0 (AJCC)
1269579000|ycT1a2 (AJCC)
1269576007|ycT1mi (AJCC)
1275600000|ycT4 (AJCC)
1269584006|ycT1c1 (AJCC)
1269571002|ycTis (AJCC)
1269583000|ycT1c (AJCC)
1269582005|ycT1b2 (AJCC)
1269578008|ycT1a1 (AJCC)
1279738002|American Joint Committee on Cancer rpT category allowable value
1279743009|rpTa (AJCC)
1279750008|rpT1a (AJCC)
1279774006|rpT4 (AJCC)
1279768006|rpT2d (AJCC)
1279771003|rpT3b (AJCC)
1279758001|rpT1c1 (AJCC)
1279763002|rpT2a (AJCC)
1279767001|rpT2c (AJCC)
1279766005|rpT2b (AJCC)
1279759009|rpT1c2 (AJCC)
1279778009|rpT4d (AJCC)
1279776008|rpT4b (AJCC)
1279749008|rpT1mi (AJCC)
1279764008|rpT2a1 (AJCC)
1279777004|rpT4c (AJCC)
1279748000|rpT1 (AJCC)
1279740007|rpT0 (AJCC)
1279773000|rpT3d (AJCC)
1279744003|rpTis (AJCC)
1279779001|rpT4e (AJCC)
1279746001|rpTis(LAMN) (AJCC)
1354878000|rpT1b3 (AJCC)
1279756002|rpT1b2 (AJCC)
1279757006|rpT1c (AJCC)
1279775007|rpT4a (AJCC)
1279762007|rpT2 (AJCC)
1279754004|rpT1b1 (AJCC)
1279772005|rpT3c (AJCC)
1279752000|rpT1a2 (AJCC)
1279770002|rpT3a (AJCC)
1279760004|rpT1c3 (AJCC)
1279747005|rpTis(Paget) (AJCC)
1279769003|rpT3 (AJCC)
1279751007|rpT1a1 (AJCC)
1279739005|rpTX (AJCC)
1279761000|rpT1d (AJCC)
1279765009|rpT2a2 (AJCC)
1279753005|rpT1b (AJCC)
1279745002|rpTis(DCIS) (AJCC)
1279504008|American Joint Committee on Cancer ycN category allowable value
1279517006|ycN2b (AJCC)
1279526009|ycN2mi (AJCC)
1279515003|ycN2 (AJCC)
1279525008|ycN0b (AJCC)
1279508006|ycN0 (AJCC)
1279510008|ycN1 (AJCC)
1279511007|ycN1mi (AJCC)
1279509003|ycN0(i+) (AJCC)
1279513005|ycN1b (AJCC)
1279522006|ycN3b (AJCC)
1279520003|ycN3 (AJCC)
1279524007|ycN0a (AJCC)
1279521004|ycN3a (AJCC)
1279523001|ycN3c (AJCC)
1279507001|ycNX (AJCC)
1279516002|ycN2a (AJCC)
1279514004|ycN1c (AJCC)
1279512000|ycN1a (AJCC)
1279519009|ycN2c (AJCC)
1285138006|Level of neoplasm response to antineoplastic neoadjuvant therapy
1285139003|Complete response of neoplasm to antineoplastic neoadjuvant therapy
1285142009|Poor response of neoplasm to antineoplastic neoadjuvant therapy
1285140001|Near complete response of neoplasm to antineoplastic neoadjuvant therapy
1285417007|No response of neoplasm to antineoplastic neoadjuvant therapy
1285141002|Partial response of neoplasm to antineoplastic neoadjuvant therapy
